,Agric,Food,Soda,Beer,Smoke,Toys,Fun,Books,Hshld,Clths,Hlth,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach,ElcEq,Autos,Aero,Ships,Guns,Gold,Mines,Coal,Oil,Util,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin,Other
1978-12,0.001072123334485982,0.027880244511163783,0.010639864283664197,0.0037536612794602025,0.01110432213209097,0.0032874724284111634,0.005341599519483222,0.009676985121566882,0.05958927581559411,0.005179517984293526,0.001692920564576175,0.010024104868102256,0.03876705721030519,0.03764188162993403,0.002658032123158759,0.0036835735801821062,0.024105870889981982,0.0026890230390718807,0.01736255319878421,0.0016978628755114724,0.03371107312349586,0.00877205276449356,0.03944327040020613,0.010873895838194566,0.002154990823179133,0.002796942099108328,0.0017085831538204027,0.005842133850147843,0.002087111644488066,0.13732857970566317,0.0800247168073741,0.06493954228613778,0.0024214935993133865,0.009565305607557925,0.06457943405096085,0.00027275826147264964,0.0241473075113743,0.00733539221570747,0.013043689718281352,0.014524210292130926,0.015906123406256932,0.007961883847527463,0.03987697609170217,0.008385549723814353,0.03103502663511641,0.0213164019470222,0.0015786743915066168,0.042426838457892975,0.02809209535623091
1979-01,0.0010769205027154145,0.027575869626067905,0.010904789053753477,0.0038160983355471395,0.011227453985801703,0.003210058770251697,0.005472541883104023,0.009852518043759539,0.05918298299227542,0.005134562596996817,0.0019274107180248339,0.00979232412433327,0.03989389232364222,0.03714912522424421,0.002671161303538911,0.0032670976491426655,0.023812284399655107,0.0026752853078341144,0.0171892989343951,0.0016474274579372833,0.0342572646994402,0.008245290765227077,0.038831388111013186,0.01097496802655925,0.0022032108906610893,0.002914678439686638,0.0018004055656900236,0.005996597661006563,0.002026434087634595,0.13987907663142066,0.07764258159927422,0.06412602163048524,0.0024654219373962437,0.009479585162508459,0.06970094280646504,0.0002772654349073307,0.023532253873042683,0.007665153255562254,0.012565782004329427,0.01423036721079575,0.015140330531027117,0.008049914584662901,0.03828868568904809,0.008016898917038835,0.030581914258334814,0.021588323504574593,0.0016474983577245933,0.04191987737929051,0.028472763752171778
1979-02,0.0010834813744581093,0.0267782385448363,0.010445703828925396,0.0038958455045819927,0.010821560219069675,0.003265985864401391,0.0054977322991293966,0.009991119231683384,0.05823680669873507,0.005419944299397006,0.0018014599675902593,0.009709736690056384,0.03853666442836899,0.03783729740995073,0.002728708330207805,0.0033797169722087615,0.024782506814407756,0.0027424602789008472,0.018650768900450594,0.0017097727577702533,0.03445964209726597,0.00844810301156575,0.03923179484974342,0.011043653057682356,0.002168140840072789,0.0029058298044783277,0.0018965681728841523,0.00639075937920849,0.0018364288849011512,0.1374652720816252,0.0787180913727048,0.06370395393899196,0.002459944957315605,0.009538347082374558,0.06905025621330374,0.00029608602548496633,0.024184308374059982,0.007504384028355386,0.013158915729304466,0.013905734900173425,0.015019450171716981,0.008155177442164277,0.03890310741706029,0.007952115306850041,0.03000020458006046,0.02175377038446031,0.0016716773677746169,0.042365200147832315,0.028497571965454105
1979-03,0.0010737436402203284,0.026427230376111496,0.010241885059737587,0.003871525037913216,0.010809973917817397,0.003133703103524671,0.005335746603095227,0.009888523733674555,0.05686072187027527,0.005448226854579969,0.0017518516555051133,0.009200665545836444,0.03839925293895283,0.038170276966368995,0.002697830353450585,0.0034848741734344207,0.02480618176012611,0.002763137668644719,0.018430581609332867,0.0016727904737140176,0.03455250370182729,0.008235716403466568,0.038804744716578146,0.009935001911292884,0.0021066731523370023,0.002837865440412115,0.0021068851126099008,0.006578493234239864,0.0018989520848965895,0.14087168238308914,0.0797685992018942,0.0647876828095532,0.0023004754951904214,0.009390311112226912,0.06918624706602824,0.00027564255933362704,0.02376623400786236,0.007520114971020202,0.01333145332421653,0.013512255436998848,0.014669664507160455,0.008297020024617066,0.03826800242774586,0.007898287424583062,0.029847786382291977,0.02196096836358686,0.0016835297942075357,0.04243359879316415,0.028704884815253188
1979-04,0.0010837971087720897,0.0254521754969048,0.009748306967041083,0.003925208754506265,0.01069185137827666,0.0031726644714560096,0.005364937919013546,0.009527160620473844,0.05604329783672604,0.00557055001814329,0.001853209051057049,0.009045532279321682,0.03777915642680486,0.03937938392463628,0.002714893089708924,0.0035038728501179364,0.02517092561357833,0.0028609683520932527,0.01894328137353505,0.0016446301106785128,0.03478426908321183,0.008151979698716495,0.03902660761015448,0.010003788667386472,0.002122124875259327,0.00282007705697882,0.00204598706163865,0.006794133130322869,0.0020755221329468456,0.1450980715487436,0.07651659146520445,0.06102161300513862,0.0024165866471431473,0.009515826620197563,0.06983023134339106,0.0003198410430907134,0.024113852299575318,0.007918865981269299,0.013766065612038683,0.013305916312586574,0.015133968327736265,0.00835410270364354,0.03808415215188663,0.007920821651905207,0.029230064471349338,0.02266215576418808,0.0018020615968690782,0.04225678657713015,0.0294321319174515
1979-05,0.0011377292497808764,0.025315051581536335,0.009434719899887976,0.003998041172861645,0.010631886733490322,0.0033871782701331223,0.0053197966229243466,0.009665715964285055,0.05614011555583104,0.005517818558293792,0.0018209846493470994,0.009061308372914191,0.03771314693472308,0.03838206334936963,0.0029138588968811844,0.003519783431058221,0.025661025267096255,0.002948139589785669,0.01868233542358087,0.0016547742226063963,0.03373489245379306,0.008094827571602552,0.03934141341223473,0.009852211348842623,0.0020751777588458886,0.0028353211207921957,0.0021173642704628414,0.006542297508647322,0.0019069631959889998,0.1506907177616408,0.0737910295243907,0.05949693282469023,0.0024957584562890216,0.009809725877694526,0.06946703388198054,0.0003259987598494294,0.024082286418577428,0.00796747081133531,0.013520278707348149,0.012989260144585466,0.015079518750891275,0.00827807869161845,0.038092050459009735,0.008403110211087906,0.029412435899339527,0.022501687377420365,0.0018260891065269985,0.04240884892752199,0.029955745020604788
1979-06,0.0011653209967516316,0.025411244671267652,0.009521796466329306,0.0038909928272068683,0.010490703317204331,0.0034512965886966357,0.0052459417635008,0.009470332510265612,0.05547197123156912,0.0056530914472170575,0.001781730956060948,0.009253639182583972,0.03706848323953427,0.03793230602576765,0.0029273401795639276,0.0035311877134349837,0.02562183268288264,0.0029763075379795486,0.018504986034600164,0.001683977809967748,0.03405567998320834,0.008169661876475021,0.03900905454686832,0.009448782333294289,0.002084273198322931,0.0029009670298633704,0.0023217904200237296,0.0067340501398060635,0.0020914906351600887,0.14906108750023234,0.07586111681482802,0.05988797584782357,0.002478883152943183,0.009520752434585568,0.06899623361009177,0.00032108515388449145,0.02378758239084313,0.0078732703429642,0.013651452680520862,0.013144314260999265,0.01551340385828286,0.008301414143266529,0.03765084868546076,0.008293425030792695,0.03034469184642756,0.022281021888284378,0.0018556529427861753,0.04329075355782754,0.030014800511748048
1979-07,0.001269126311083654,0.024716190034190715,0.009271586328655422,0.0038479409285646546,0.010486853022500076,0.003358063759186949,0.005192445213133849,0.009044910731906315,0.052732665023036696,0.005328097950538008,0.002020771204080441,0.009241804753672547,0.03655046814479789,0.037035056004496046,0.002983213143683896,0.0036409993426280243,0.025249942983259662,0.003119927991465476,0.017865036423535333,0.0018443759125984273,0.03205616932495015,0.008700096597876714,0.03739700197891343,0.009427557237579636,0.002140895887766711,0.0032604770577095445,0.002224059130318745,0.008875164251386954,0.0022586414442075597,0.15610256812660075,0.07909196105330464,0.05890583109536941,0.0022774832823030007,0.00975874449546693,0.06382121419544932,0.0004895691573682532,0.024602937204646354,0.008101905412209658,0.013077828803802543,0.01255841434482877,0.016331264069709788,0.008159854154401725,0.03657882649187502,0.008410214812567311,0.031205525123673993,0.022696109201855594,0.0018967273331014888,0.04608202723053455,0.02871145629320738
1979-08,0.0012601543082483217,0.02448137963804536,0.009284718175824972,0.003822713867865105,0.010852240752754887,0.0033515025675210034,0.0054118024674005335,0.009281046917112944,0.05223975627037877,0.0053246572748875945,0.0021719166540357885,0.009199985524751363,0.03585125737988559,0.03797373791303627,0.002922070191319781,0.003607305385264511,0.025659874663227573,0.00319630272779767,0.018346307736443482,0.001813895504438814,0.03246588482841848,0.008765864426709352,0.03709375817838436,0.009658357908913973,0.0021855737364445326,0.003290349886689222,0.0021382459669911885,0.009118483581344343,0.0021499730162484664,0.15644588590881747,0.0790112251357448,0.05809174265735146,0.002344990279031396,0.010018802089260887,0.06091029384230266,0.0004771167822151641,0.024705997735357844,0.007991805750554753,0.012809063603508255,0.012143632227987266,0.017248013980153173,0.008132131747839071,0.03630312639147261,0.008577528854782312,0.031601544655879804,0.022363503912250626,0.002060929258515878,0.04718014289587839,0.02866340484071195
1979-09,0.0012652714375248726,0.024881334999969727,0.00917130615458488,0.004035322930981689,0.011109459998974017,0.003462240760348158,0.005332377502702761,0.009493996572200923,0.052620324254880654,0.005423843627617011,0.0022917312551996093,0.009395978660851493,0.03661078517245895,0.038320024776506416,0.0029584004177849177,0.0035427640079185403,0.026426998999826982,0.003180663300468988,0.018493990438613623,0.0018400761903062553,0.03242731021963977,0.00818332065725291,0.03653902419246145,0.010260904084395612,0.00241946121931892,0.003565655431952707,0.00231682320324924,0.00873291397651776,0.002090278758001145,0.15924959303249972,0.07580128148959822,0.055036489666737506,0.002409623582543906,0.010106040962167077,0.059755199768548685,0.0005017194755257121,0.025104593594877992,0.00851408630100715,0.012748282834526645,0.0121531058096383,0.017200659830611028,0.008245443142920231,0.03737810092666555,0.008612811168035757,0.03151258922776383,0.02175639175556651,0.0022321976213151872,0.04661874848054314,0.028670458126397777
1979-10,0.001249679429755241,0.024615878215398984,0.008765790270147048,0.003989368557846938,0.010553690005805732,0.003504691525799265,0.005479418221306631,0.009543571516009408,0.05049460436865955,0.0053537279087286106,0.0022772127220017637,0.009178190376821953,0.03673165501929776,0.039306098354088354,0.002970387801972974,0.0034622885300455994,0.02629089646047687,0.003280417245478216,0.01899031752969818,0.0017591048643669643,0.03211655252694079,0.007823412664236173,0.036640504564476664,0.010256988930899782,0.0025026359996158554,0.0034847289467427557,0.002588301241272766,0.00917760089125422,0.002163791702257274,0.16893215628585245,0.07402293166799197,0.05378562236307619,0.002407099372519589,0.010023612593761676,0.05849173543232292,0.0004909115912725282,0.024808550074520968,0.00859943544467614,0.012832920966530928,0.011690577866507455,0.01657544494070914,0.008510173341927966,0.036726489527119474,0.008160408574645079,0.03060763932531358,0.021637217632916105,0.002194295082567345,0.04632757085546585,0.028623700668900263
1979-11,0.0012233509095667264,0.02445822784010842,0.00855873141803005,0.003902191524302261,0.010989128379046692,0.003421511764820111,0.005407633778874033,0.009577222813843975,0.05038356854352595,0.0052027310161607086,0.0023091701246733464,0.009164411485661045,0.038323877020196795,0.03905052443040795,0.0028747584059004034,0.003377387012847493,0.02538491250497417,0.003372294447746022,0.01810685849368282,0.0018485470706332942,0.03158741892928289,0.007888610399221207,0.034955366856496445,0.010038354043170161,0.0025859850964947023,0.003437773373976399,0.002477040964939668,0.008813543481185815,0.0019400618710979436,0.17765348483040547,0.07485841479671497,0.05503862716035586,0.0023272265656913006,0.009799403536285856,0.05821937196194974,0.00046982427039111724,0.02490932531059349,0.008489922321839476,0.01242810779353621,0.01174919642350126,0.01586815173794002,0.008217789049994631,0.03621181403310267,0.007727529645756847,0.02940878497970521,0.02123920770845253,0.0017716504188250964,0.04496589019357067,0.027985083260520106
1979-12,0.0013210880315584763,0.024273199816433357,0.008326976284086164,0.003988853704631685,0.01103530082066979,0.003317416883810803,0.00567330597270441,0.009318134153689551,0.04794839029067484,0.005308574352452041,0.0026069942048323773,0.009407044939909603,0.03919273406414751,0.039231123619622256,0.0027330608168386504,0.003320295586417372,0.024547468207274277,0.0035065476450624254,0.01715115591373059,0.0018506870625213802,0.032048236281113494,0.0078011195665118015,0.03143715968530393,0.010451746677995184,0.0028559608559776965,0.003624759511385058,0.0026260964528431138,0.009114887468585001,0.0021694725329567495,0.18220219700732337,0.0760123376670042,0.053527891682728035,0.002395903055124924,0.010145288223364374,0.05811260598367741,0.0005223405879620532,0.025169812867572406,0.008905924502590262,0.011911680704916956,0.011204486285290182,0.016014078665216338,0.008535949531161642,0.03525354826055989,0.007416010844237216,0.028958822924823737,0.021753224678965285,0.001875186877919435,0.045387002959995114,0.028507915285827565
1980-01,0.0014042099233895493,0.024187040648777358,0.00819088818961835,0.004060206655873906,0.011123204163329646,0.0033888284987489744,0.006087903303058836,0.00957328157721808,0.04813668267544957,0.005446343769087892,0.002791729490536563,0.009627590825886356,0.03881358489649098,0.04020251719028488,0.002783576039603087,0.0034435212017928348,0.02421982599788981,0.0033900394073034515,0.018170076405201605,0.001905001337902589,0.032294931147890955,0.007999746274294218,0.03117096582762577,0.011231681388001508,0.0028992178065556026,0.0038949176381878497,0.0033418048832168003,0.009927936511015034,0.0022446208238147934,0.18142895544515455,0.07338728448943296,0.051526520264660605,0.0023717662220348362,0.010368798042986105,0.057072824534920547,0.0005855348315171605,0.025301328791511344,0.009309444785006869,0.012018126130515578,0.011194001950148044,0.01574110484487237,0.009140179950900282,0.034915700532344655,0.007655515244970382,0.02871218573504717,0.021409902606322233,0.001999290750677834,0.044464562120380795,0.029445098228548756
1980-02,0.0013271376217515332,0.023599659765215417,0.007863457738398229,0.0042556807275712545,0.010443268961714507,0.0035115172479837217,0.005690462240220203,0.009433075380814337,0.04595874514034074,0.005191200530481298,0.00283487671218144,0.009130614162839253,0.03573846779247111,0.039536905112091326,0.0028634800490009477,0.0034038542881950932,0.02441151780860912,0.003742746622832625,0.020136863534280923,0.0019968847533803134,0.032766152046871944,0.008161332888036584,0.03221516596971776,0.012624139911963504,0.003272450558846273,0.003886697682599602,0.0036881142495073646,0.010772302679594916,0.0022923095504977986,0.19534108277817117,0.07003750126283731,0.04767878773109065,0.0023515375266053933,0.010463844295333341,0.05746765048415723,0.0005916504876659169,0.025571917045594132,0.009670254249721698,0.01214125837977657,0.010760775534856652,0.016243415464191918,0.00909281008600947,0.03272069181022014,0.0074465068975802596,0.025473597842499876,0.020815868612593616,0.002046549680544586,0.043479894161551715,0.029855323940989102
1980-03,0.0013529330362390547,0.02248068552465637,0.007253436548881739,0.0041867844749390705,0.009961405486134976,0.003462723760487098,0.005504644041809506,0.008823890689153353,0.043973651605968445,0.005209355525772045,0.002779871478692646,0.008499673313204868,0.0344367161270108,0.03925311567872633,0.002721666496797636,0.0033871653211129497,0.02407988524763384,0.003627441737092862,0.019811802862948143,0.0019012598494375832,0.031849305006085675,0.007835158398096263,0.030069567589845525,0.011669394699634803,0.0030017912356493223,0.003783767546935508,0.004051120758437345,0.011257368250071753,0.002298643414924294,0.2215028495457552,0.06773755730571782,0.04662228695958955,0.0021672915358284463,0.01022937605243318,0.05526806114382224,0.0006167277954022927,0.025196062719466016,0.00933386433562756,0.012112935182318667,0.010769117775494722,0.01562584795851669,0.008920458483941377,0.03098734266399514,0.0070831623791086686,0.023743176083227607,0.019100185706110454,0.0019964193035963947,0.04297503199200078,0.029488019371667482
1980-04,0.001211465711231328,0.022927075265659326,0.008098294754373878,0.0030900868141384673,0.01119408712741754,0.003463625366770059,0.005798252292946172,0.008842233802239205,0.04764423672113731,0.005551794092699116,0.003005710375713577,0.009379499950992541,0.0377579405003909,0.039117399631840036,0.0026667453156017287,0.0032739374776296834,0.02322562960760227,0.0034941062179981923,0.01829757379775617,0.0017481722763228072,0.03140804843914177,0.008106984759475636,0.030781742654781417,0.01158140679925091,0.0030272817772666765,0.003632334354705183,0.0029911392560480047,0.010326293562394845,0.0020512800931612434,0.2068652751971553,0.07135158008376792,0.05138601905676424,0.002170394607535834,0.00974421683177841,0.054187119312354634,0.0005749228375276159,0.0252732120597038,0.009575266454812681,0.011771500660851848,0.011391148354220013,0.015252176870965504,0.009106203679433744,0.032357716774453996,0.006981826598914033,0.025516817480498263,0.01991953252775889,0.0017361906026218995,0.04312647642994665,0.028018024782248716
1980-05,0.0012211224164368475,0.02377341046994651,0.008016105199630108,0.0030798938547818215,0.011722427030773024,0.0031818270909660692,0.006029749424719542,0.008705392004971488,0.0473790086306934,0.005399724421608324,0.0032197059849061412,0.009432578678169852,0.03710545978008659,0.03917822809266775,0.0024898136764263438,0.003040567760574936,0.022918199007927437,0.0034994980364900633,0.017807327370008303,0.001613879984499856,0.029982402988581805,0.007922603478043815,0.02850601751638768,0.010730927056670567,0.0029388232896428814,0.003531000859689393,0.0030262635492420845,0.009822399897865413,0.001906057134019333,0.21081320144053475,0.07584417944389818,0.05268013466890621,0.0022380008300008137,0.010028070127088198,0.05162408746551219,0.0005910240046164429,0.025017100820978883,0.008367586099213568,0.011450500198030478,0.011513925322767344,0.014567863955372622,0.008519667970730437,0.03225206394615878,0.0071225743914158455,0.02633795421232439,0.020150732619442027,0.001778588153996748,0.0434878331828612,0.028434496459723426
1980-06,0.0012400164170063295,0.024419319047068056,0.008029214065158018,0.003200621748414367,0.012049428871220654,0.003193437412278757,0.005954697093022026,0.009019335323580704,0.04758976099589586,0.005196180870771074,0.003162923940191679,0.009497033807130987,0.03768339963743848,0.03975995217147957,0.002585462966802739,0.0030972271775293763,0.02355728851499652,0.00343036085283977,0.01767122178855884,0.001624318530793681,0.029995950429198226,0.008064537051158102,0.027672975165705715,0.010209181126573355,0.0027789012172540453,0.003455506029314406,0.003182740734032404,0.00986025189000925,0.0021028352304038552,0.2070364525632055,0.07472068797841443,0.05167411595845809,0.0022119373572188033,0.010344805427622264,0.050197754839079456,0.0006118559826381736,0.025296237120131716,0.00853499132910498,0.011562630228565263,0.01151655069485103,0.015381214645333072,0.009075642558043549,0.03336585309780791,0.006974902759012579,0.026609613591678336,0.019793843878069522,0.0018467635383925135,0.04493029936689635,0.02902976697964961
1980-07,0.001164848000775983,0.02382945229491714,0.007295865792553538,0.0044139472238855695,0.01213741532817491,0.0030607877198989895,0.005244310475582049,0.00899150550983317,0.045576306953519,0.004945932153027435,0.0035471768936608714,0.009309266491227453,0.0356304192406158,0.03896136157625682,0.0026013632726857487,0.0030529331863119987,0.02291469978403603,0.003808650182806753,0.017117941252335477,0.000983094469388017,0.030923862454489515,0.007800979948897804,0.027019445213247114,0.009761926268365773,0.002698370520635128,0.0034277428853381094,0.004027656376482302,0.010239681092407029,0.002244912136612963,0.21297691840077262,0.08012338307238649,0.05048519314251114,0.002240984869819468,0.010683950799577426,0.050415488854614145,0.0006168439570817011,0.025258460662118766,0.008551482512209807,0.011466360056742805,0.01073778629892367,0.014873254604725014,0.0090550370362868,0.03240276965886878,0.007788972659514819,0.026799931669315942,0.020806772216440204,0.0020829546605692435,0.04686497660279133,0.023036623566761366
1980-08,0.001193691344948733,0.023030268069898566,0.007628726653684203,0.004515925734062104,0.01172395853227895,0.0032266345854248145,0.005212572235571755,0.009363026415835564,0.047158795369043834,0.005331683660108384,0.004052444964979335,0.00942240561443385,0.035948632827489876,0.039667819983451494,0.0025260165263394758,0.003184130093681453,0.023884064691836435,0.004282053946955101,0.018051505841649305,0.0010164010147700286,0.032415747024562014,0.008387488315677613,0.028601604339807456,0.010261869326365232,0.002758537983870746,0.0037362825049040795,0.004033911029626125,0.01046648397266467,0.00223265963243217,0.20264779860270368,0.07470213847723352,0.04789838764647193,0.002399173803055508,0.011194496953338753,0.054174507698078876,0.0007560345257914362,0.027068247739618898,0.00975107406803077,0.01179579077029789,0.010853366634637672,0.01621751115866468,0.009509144431886869,0.03354269855087219,0.007863330972521836,0.025514715626945846,0.01953811279633027,0.0021194084617405565,0.04568930141467234,0.02344941743075316
1980-09,0.0012919205208602642,0.021526354266960025,0.0073063902533908225,0.004476556103444112,0.011379021114799917,0.0034084807859531135,0.005209089792442989,0.00963381666684645,0.04661345834053909,0.0053189942032687045,0.004049987107935979,0.009443323807240504,0.0350150546599157,0.04009606762470419,0.0016609623777907143,0.003151848680224966,0.02345057746355861,0.004388677810095896,0.017838232259667398,0.0010365062889262913,0.03198669838242003,0.00813757171971783,0.02878500386761921,0.010219909731194377,0.002808956313475147,0.0036768218783023955,0.004354594742056071,0.010736949351412613,0.00219710521838043,0.20614206810976596,0.0721444078193065,0.049368227969272004,0.0024434027950551544,0.01167018864169144,0.05449814726599513,0.0008855334339413077,0.028068563510900497,0.00969671114921703,0.011713040401049321,0.010613561337865679,0.015960540541104806,0.010003615345348993,0.03289221364568433,0.0078084848223348305,0.024899786384936503,0.019574902891963113,0.0021574373290844614,0.046094174352900155,0.024166060919439042
1980-10,0.001284262779526084,0.020967528939869463,0.006708547173311655,0.004401118111542055,0.010872738737365046,0.003545547668469234,0.005129268580780309,0.009736946084370217,0.045471585265296655,0.0053032142243689745,0.004166811176289908,0.009578150107663944,0.03518642809589568,0.03976752798019275,0.0016335698441904663,0.003054671332809281,0.02277265371356867,0.004539169133093757,0.0181432308851028,0.001067581002331294,0.03290357591397614,0.008061877852161108,0.02855374794492904,0.010351003539113088,0.0023803288857884588,0.0036951029418169127,0.005128336032734946,0.011379290357896596,0.002299103951037362,0.21424369815186525,0.06987894483612923,0.047163286763551235,0.0024544664553947985,0.012057642761512477,0.05299701061550808,0.0009499019167160162,0.028685194830777676,0.009896835685602415,0.011431716513464989,0.01045288865192372,0.01567787057299626,0.010412195646307892,0.03169887643813851,0.007807377012872106,0.023754033365670425,0.01963534166852124,0.0022117411546058777,0.04614505450823863,0.024363004194711317
1980-11,0.0013393278424493886,0.02036953650060453,0.006379198354104391,0.004345395562609054,0.011091080606695185,0.0036164139939207553,0.004950430556096054,0.009502807379071918,0.044889003428448114,0.005254860447781011,0.0041637765006579805,0.009754683989680081,0.033553662386632134,0.03868703147367817,0.001637344112671295,0.0030499525909778048,0.02251181133530764,0.005077383516358159,0.01760432197916341,0.0011231102990902177,0.03339943483301284,0.008101790185388733,0.026886602662955672,0.009874847530346533,0.0022964188776262652,0.0036365233695496942,0.004862702569807843,0.011329261463137459,0.002265344547595,0.22716579562226907,0.0697426467579394,0.044945531818660865,0.0024532102096168577,0.01240063688597299,0.05307959888810518,0.001042046466353457,0.028751697146122166,0.009852040759232482,0.011453024314807263,0.01007169059220274,0.015337073387696569,0.010212464572674931,0.030431982458745295,0.007366311484541251,0.023118316117046588,0.01836159697170173,0.001983813288789841,0.04578426314420777,0.024892200217896107
1980-12,0.0013724050186320418,0.01823780736927637,0.005780053554742496,0.003955367188778183,0.01031274592512634,0.003770950954665536,0.005390435034026975,0.008860845109557503,0.04293287163770939,0.00491359735352193,0.004227832806103377,0.009715594398840552,0.03296020503014854,0.03832347880980389,0.0015302312530219371,0.002718654191074474,0.021577887600849298,0.0051417564602807405,0.016739863429008586,0.0011567906639624234,0.03414762256001906,0.008240538728170838,0.024035173748243967,0.010516820935888776,0.0024757795645607636,0.00383814573482999,0.004420482723888408,0.011345117326564805,0.0023547497462867687,0.2572993700356067,0.06778970760597385,0.03602103313916769,0.0023249302536157376,0.012274114486743695,0.05125168748623276,0.001075367834676772,0.029290221430488667,0.010599607159603067,0.011170130602522844,0.009668462081944424,0.01574270416412649,0.010114893781672263,0.02778028114259461,0.006572170484323402,0.021524753301775706,0.016333609972917964,0.0018806007709957413,0.045413343107119544,0.02487920630031421
1981-01,0.0013416107800725324,0.01924123967888937,0.00647211452461355,0.0039319798520868095,0.010762916039990224,0.0035702921757765366,0.0055725506257052705,0.009329347411210403,0.04401557084289364,0.004996458257114145,0.004455818944615249,0.010290665181829129,0.03612392481956984,0.038912666328709364,0.001512209809254166,0.002712024199283861,0.02165353591981244,0.0048846441635030345,0.016624047258496245,0.0011222578608918036,0.03398363063204217,0.008160615803274967,0.024902707962694646,0.011549636614092217,0.0026247374767700542,0.004193824185302151,0.0037962005059542217,0.011313214291397677,0.0022042252790740596,0.23815162111434546,0.0682855391354474,0.03767429535467585,0.002290593610675249,0.012370155557211123,0.05367108161985473,0.0009451192550392941,0.028649663714541303,0.010735293058144359,0.011127445977831786,0.0097632871174219,0.015400726811401382,0.00976445094038875,0.028724765923136858,0.006692021645207064,0.02435443650502538,0.01747323424898227,0.0019862578634252956,0.04669447754918201,0.02499086557314283
1981-02,0.001441887201502748,0.020371965546126247,0.007083350121305148,0.004298936203060811,0.011110631941467244,0.00340766685389088,0.005740119014137813,0.009675589757513514,0.04547451774821065,0.005469384482265662,0.004676008828382101,0.010411487152656175,0.03727891857075968,0.04094572651880954,0.0015992480226144795,0.0030342156240525434,0.02259924807233616,0.00451882203314026,0.017522316787511615,0.0011265688991539476,0.03313034900623024,0.008326723526940208,0.0257361721074087,0.01125852907003542,0.0024148161183821424,0.003989791675620022,0.003522159302386308,0.011002412711234052,0.0021159805519958058,0.2225559172881227,0.0691550797065831,0.04160676792906083,0.0024012255266383305,0.012153552405827269,0.05156754465259357,0.0008753666994404339,0.02761581724114734,0.010159646858086395,0.011836626435918528,0.01021926314894309,0.01642638472840454,0.009893345842423355,0.029896401405220784,0.007071657240237758,0.025159168618422045,0.01793247090200443,0.0020592232575730217,0.046897129512886514,0.0252338671513359
1981-03,0.0013413049279579377,0.020316680830395922,0.0075052164711755355,0.004371113861796424,0.011320297366243237,0.0033955394307465295,0.005996315197856673,0.00979617649737625,0.04875534155825368,0.005544017087825555,0.004500003784354075,0.01067261810925929,0.03661091788534305,0.04193594373009819,0.0015573623721024943,0.0030168163957382797,0.023150960694646668,0.004473846131746259,0.017642880589181772,0.0010965504926394888,0.033300885955502686,0.008348589156230471,0.026979445024022677,0.010672839993211666,0.002358708592992686,0.003915364223617244,0.003283019613119689,0.010539191892564184,0.0020775323177880146,0.2181447393562494,0.0670100630371487,0.041259205893277216,0.0025275047552812714,0.01201753892384853,0.05084433788024776,0.0008096956318388383,0.027494478767106912,0.01011006832867006,0.012629420903182571,0.010829909177721,0.016550118559580988,0.009519314632356656,0.030383309211945365,0.007617818468043998,0.02550665330947188,0.017997081338490453,0.001974767176141532,0.04701173637086657,0.02528675809474364
1981-04,0.0013449625163505568,0.02111918324278915,0.007450427848446909,0.004538265703742745,0.011460610936795531,0.0036635835468006397,0.006579256784251499,0.010121933514233076,0.048114493263005605,0.005771776783966808,0.004988208672659049,0.010683010890585426,0.03706489417193953,0.041013938277335536,0.0016557774444643804,0.00303288667002622,0.02421916903514839,0.0045487038733756984,0.02037379331152842,0.0011660553006142924,0.033764625504390675,0.008445668090648586,0.02804173454449073,0.01056404587449535,0.002301747178401064,0.00396089305270144,0.0035986719224317034,0.010291821263726136,0.002086936463471725,0.20326674922410798,0.06597608782569726,0.04017734711755058,0.0025790283967829014,0.012775939196306593,0.0498074106185558,0.000880071644679697,0.0290033221912015,0.010404390225986455,0.012998112902571553,0.010775218685201813,0.01780034461969738,0.010327098631255577,0.03319230946096199,0.007965385476056545,0.025047200420291283,0.01901613379612548,0.0021258200323549976,0.04823233282724459,0.02568262102455336
1981-05,0.0014211199904787533,0.0210744481445193,0.007405532080583191,0.004492533237531944,0.011729202919608144,0.003880454223549579,0.006703275871906625,0.010862461066463982,0.04839183400489739,0.005644422624027875,0.0052701740153237,0.011022698448753893,0.0386611533485722,0.04051178147903048,0.0017494488201054111,0.0033882500857984332,0.024254605660283344,0.00425418083406557,0.01983464623239175,0.0010389851937623144,0.03411928726688615,0.008983355927154912,0.02883730806176813,0.01080984364909499,0.0023300794509350012,0.003957942846900221,0.0036603316029628786,0.010343313791461164,0.001970511037430844,0.19027195342683983,0.06475690283377157,0.04322829217330774,0.0027770303611412347,0.013395854796326148,0.04934373383938784,0.0009494263661525776,0.029989904153503447,0.010941981467377864,0.012494468324969253,0.010784948350889273,0.01837682575391295,0.010305432784481686,0.034696031018899114,0.008448966305057109,0.025369633943952096,0.0194171761737059,0.0021349083437435163,0.048841250352700136,0.026872097313632697
